Cell Internal Power (mW),Net Switching Power (mW),Clock_Network Switching Power,Sequential Leakage Power,Sequential Internal Power,Number of ports,Cell Leakage Power (mW),Number of references,Number of sequential cells,Label
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,-0.34806398408121714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.0076522556420442,-0.03787055077109495,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.014127230282540931,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.8988722045433568,-0.06389700910939994,1
-0.12176896411256656,0.1266312496648313,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,1.925462298489342,0.04532116427455851,1
-0.12176896411256656,3.4361721471168205,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.008279304724418509,-0.04848997944757176,1.3388393876630647,0.6017916306506986,1
-0.12176896411256656,-0.803408528778936,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,0.23892142986379492,-0.33779449924108584,1
-0.12176896411256656,-0.6982418646806497,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.2276358472018982,-0.23709689257502484,1
-0.12176896411256656,-0.349461521149016,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.1543079833486134,-0.03833530895570754,1
-0.12176896411256656,0.05974773098387886,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,1.1188557961032108,-0.07582580251445639,1
-0.12176896411256656,-0.35004944659577203,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.1543079833486134,-0.038800067140320124,1
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.9280607219697057,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.0010549700277977664,-0.04848997944757176,1.925462298489342,15.395044646869412,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,0.012484010083444585,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.8988722045433568,-0.0640519285042708,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.015569333127645097,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,1.045527932249926,-0.06265765395043303,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.11210909118067536,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,1.045527932249926,0.039744066059207446,1
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.40547556101647425,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.4210293448157669,-0.055376442391502474,1
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,0.014668304527514692,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.9722000683966414,-0.06343225092478735,1
-0.12176896411256656,3.2972537629833405,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.09286422346401971,-0.04848997944757176,1.6321508430762033,0.4185219865184676,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,0.013287908143294632,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,1.045527932249926,-0.06389700910939994,1
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,-0.822866061421574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.5209473026150366,-0.3077401366361384,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,-0.822866061421574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.5209473026150366,-0.3077401366361384,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.822866061421574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.5209473026150366,-0.3077401366361384,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.7008746736783675,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.5209473026150366,-0.23849116712886262,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.015562476854213476,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,1.045527932249926,-0.06281257334530391,1
-0.12176896411256656,-0.822866061421574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.5209473026150366,-0.3077401366361384,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8206383439124374,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.2276358472018982,-0.3068106202669132,1
-0.12176896411256656,-0.3496957771579276,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.2276358472018982,-0.03864514774544926,1
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.11654395737865388,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,1.4121672515163493,0.0416030987976578,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,3.172378740906045,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08594090271309149,-0.04848997944757176,-0.4943572086690516,0.6462534969786363,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,-0.822866061421574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.5209473026150366,-0.3077401366361384,0
-0.12176896411256656,0.11095209503910028,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,1.045527932249926,0.03912438847972399,1
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,-0.6980733146254574,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.0809801194953288,-0.23740673136476656,1
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.8205932067790129,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.2276358472018982,-0.3068106202669132,1
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8197356012439491,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.2276358472018982,-0.30650078147717147,1
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.69886692827516,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.2276358472018982,-0.23756165075963742,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.4056298271686843,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.4210293448157669,-0.0556862811812442,1
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.013778131693650952,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,1.045527932249926,-0.06374208971452908,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.023879136526691453,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,1.7054787069294879,-0.05924942726327405,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.1506116373478191,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,2.4387573454623346,0.054306489177068575,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
5.772746608232583,-0.7506169374243093,-0.04864466760357779,0.20134550020893371,0.24534809846700137,7.975212562932887,0.3678708121268481,-1.5942751664683215,0.6476477715324741,1
-0.12176896411256656,-0.8209451621484994,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.3009637110551828,-0.3069655396617841,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.6985772507226767,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.1543079833486134,-0.23756165075963742,1
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.34923412141353605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.1543079833486134,-0.03864514774544926,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.9280567224768707,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.0010549700277977664,-0.04848997944757176,1.9987901623426265,15.397213518397603,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8030731427369091,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,0.16559356601051026,-0.3371748216616024,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,2.9989453049619894,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.026340141465970364,-0.04848997944757176,-0.8609965279354749,0.42642287565688164,0
-0.12176896411256656,-0.35007572897725964,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.2276358472018982,-0.038800067140320124,1
-0.12176896411256656,-0.7008746736783675,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.5209473026150366,-0.23849116712886262,0
-0.12176896411256656,-0.8201898293587898,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.3009637110551828,-0.30650078147717147,1
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,0.11226507140124324,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12447068776173545,-0.04848997944757176,0.9722000683966414,0.039589146664336584,1
-0.12176896411256656,-0.7008746736783675,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17233190512684787,-0.04848997944757176,-1.5209473026150366,-0.23849116712886262,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.35256341352067605,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.5209473026150366,-0.03988450290441617,0
-0.12176896411256656,-0.8526617116867604,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18587753268301177,-0.04848997944757176,-0.5676850725223362,-0.3723415242972883,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.8209451621484994,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.08172670747339605,-0.04848997944757176,-1.3009637110551828,-0.3068106202669132,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.05173903225970162,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.11905243673926989,-0.04848997944757176,0.8988722045433568,-0.0800086261759697,0
-0.12176896411256656,-0.8091855105011416,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.18617854662870428,-0.04848997944757176,-0.4943572086690516,-0.3399633707692779,0
-0.12176896411256656,-0.4079301069049714,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.641012936375621,-0.05677071694534024,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.3501825725715681,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.17474001669238812,-0.04848997944757176,-1.3009637110551828,-0.038954986535190986,1
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,0.00883761533009525,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.12838386905573834,-0.04848997944757176,0.5322328852769336,-0.06591096124272117,0
-0.12176896411256656,-0.4051915970251839,-0.04864466760357779,-0.05880169338156562,-0.0549429889489556,-0.10339971156325829,-0.04848997944757176,-0.4210293448157669,-0.0556862811812442,1
